file_name,method_name,line_count,complexity,code_smell_detected
metrics_v1_test.py,testTrueNegatives,11,1,False
metrics_v1_test.py,testTrueNegativesAtThresholds,11,1,False
metrics_v1_test.py,testFalsePositives,11,1,False
metrics_v1_test.py,testFalsePositivesAtThresholds,11,1,False
metrics_v1_test.py,testTruePositives,11,1,False
metrics_v1_test.py,testTruePositivesAtThresholds,11,1,False
metrics_v1_test.py,testPrecision,11,1,False
metrics_v1_test.py,testPrecisionAtThreshold,11,1,False
metrics_v1_test.py,testRecall,11,1,False
metrics_v1_test.py,testRecallAtThreshold,11,1,False
metrics_v1_test.py,testMeanSquaredError,11,1,False
metrics_v1_test.py,testRootMeanSquaredError,11,1,False
metrics_v1_test.py,testSensitivityAtSpecificity,11,1,False
metrics_v1_test.py,testSpecificityAtSensitivity,11,1,False
metrics_v1_test.py,_dataset_fn,3,1,False
metrics_v1_test.py,_expected_fn,3,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,5,1,False
metrics_v1_test.py,_expected_fn,6,1,False
metrics_v1_test.py,_metric_fn,5,1,False
metrics_v1_test.py,_expected_fn,6,1,False
metrics_v1_test.py,_dataset_fn,5,1,False
metrics_v1_test.py,_expected_fn,7,1,False
metrics_v1_test.py,_metric_fn,5,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,5,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,_metric_fn,4,1,False
metrics_v1_test.py,_expected_fn,2,1,False
metrics_v1_test.py,step_fn,5,1,False
saveable_compat.py,legacy_saveable_name,49,1,True
saveable_compat.py,get_saveable_name,2,1,False
saveable_compat.py,force_checkpoint_conversion,26,1,False
saveable_compat.py,force_checkpoint_conversion_enabled,2,1,False
saveable_compat.py,decorator,3,1,False
parameter_server_strategy_v2_test.py,setUpClass,5,1,False
parameter_server_strategy_v2_test.py,tearDownClass,3,1,False
parameter_server_strategy_v2_test.py,testVariablePlacement,22,2,False
parameter_server_strategy_v2_test.py,testInteractionWithDeviceScope,21,1,False
parameter_server_strategy_v2_test.py,testInteractionWithVariableCreatorScope,52,1,True
parameter_server_strategy_v2_test.py,_assertRaisesUsageWarningWithSchedule,12,1,False
parameter_server_strategy_v2_test.py,testRunNotUsedWithClusterCoordinator,12,1,False
parameter_server_strategy_v2_test.py,testRunUsedWithTestOnlyMode,12,1,False
parameter_server_strategy_v2_test.py,testReduceNotUsedWithClusterCoordinator,5,1,False
parameter_server_strategy_v2_test.py,testDistributeDatasetUsedDirectly,12,1,False
parameter_server_strategy_v2_test.py,testSparselyReadForEmbeddingLookup,55,8,True
parameter_server_strategy_v2_test.py,__call__,7,3,False
parameter_server_strategy_v2_test.py,setUpClass,5,1,False
parameter_server_strategy_v2_test.py,tearDownClass,3,1,False
parameter_server_strategy_v2_test.py,testDefaultNoPartition,7,1,False
parameter_server_strategy_v2_test.py,testBasic,29,1,False
parameter_server_strategy_v2_test.py,testBasicVariableWithAggregation,30,3,False
parameter_server_strategy_v2_test.py,testBasicShardedVariableWithAggregation,34,3,True
parameter_server_strategy_v2_test.py,testNonCallableInitialValue,16,1,False
parameter_server_strategy_v2_test.py,testNumPartitionsLargerThanSize,14,1,False
parameter_server_strategy_v2_test.py,testPartitionToOne,24,1,False
parameter_server_strategy_v2_test.py,testColocateWith,15,1,False
parameter_server_strategy_v2_test.py,testCustomPartitionAwareInitializer,16,1,False
parameter_server_strategy_v2_test.py,testPartitionWhenLackOfInfo,24,2,False
parameter_server_strategy_v2_test.py,testInvalidPartitioner,24,1,False
parameter_server_strategy_v2_test.py,testCreateInsideTFFunction,31,3,True
parameter_server_strategy_v2_test.py,testCheckpoint,57,7,True
parameter_server_strategy_v2_test.py,testArbitraryJobName,10,1,False
parameter_server_strategy_v2_test.py,testArbitraryCurrentTaskType,9,1,False
parameter_server_strategy_v2_test.py,testMoreThanOneChief,13,3,False
parameter_server_strategy_v2_test.py,testLessThanOneWorker,10,1,False
parameter_server_strategy_v2_test.py,testLessThanOnePs,10,1,False
parameter_server_strategy_v2_test.py,var_creator,9,2,False
parameter_server_strategy_v2_test.py,step_fn,2,1,False
parameter_server_strategy_v2_test.py,step_fn,2,1,False
parameter_server_strategy_v2_test.py,replica_fn,8,1,False
parameter_server_strategy_v2_test.py,replica_fn,8,1,False
parameter_server_strategy_v2_test.py,create_vars,10,2,False
parameter_server_strategy_v2_test.py,make_variable,4,1,False
parameter_server_strategy_v2_test.py,__init__,3,1,False
parameter_server_strategy_v2_test.py,func,2,1,False
parameter_server_strategy_v2_test.py,build,6,1,False
profiler_test.py,test_profile,22,4,False
profiler_test.py,test_save_profile,12,3,False
template_mirrored_strategy_test.py,test_merge_call,22,2,False
template_mirrored_strategy_test.py,fn,7,1,False
central_storage_strategy.py,__init__,17,1,False
central_storage_strategy.py,_from_num_gpus,2,1,False
central_storage_strategy.py,experimental_distribute_dataset,37,3,True
central_storage_strategy.py,experimental_local_results,15,1,False
central_storage_strategy.py,run,17,1,False
central_storage_strategy.py,reduce,65,1,True
central_storage_strategy.py,__init__,8,1,False
mwms_pjrt_gpu_test.py,enable_collective_ops,11,2,False
mwms_pjrt_gpu_test.py,configure_coordination_service,6,1,False
mwms_pjrt_gpu_test.py,testRemoteGpusFound,56,5,True
mwms_pjrt_gpu_test.py,worker_fn,33,1,True
mwms_pjrt_gpu_test.py,g,13,1,False
mwms_pjrt_gpu_test.py,f,2,1,False
gradient_input_output_exclusions.py,_live_tensors,79,15,True
gradient_input_output_exclusions.py,_get_num_inputs_outputs,27,2,False
gradient_input_output_exclusions.py,get_entries,43,11,True
gradient_input_output_exclusions.py,get_function,23,2,False
gradient_input_output_exclusions.py,get_contents,9,1,False
gradient_input_output_exclusions.py,__init__,5,1,False
gradient_input_output_exclusions.py,visit_Attribute,8,3,False
gradient_input_output_exclusions.py,visit_Subscript,17,6,False
gradient_input_output_exclusions.py,__init__,4,1,False
gradient_input_output_exclusions.py,visit_Name,5,3,False
gradient_input_output_exclusions.py,visit_Attribute,7,3,False
gradient_input_output_exclusions.py,visit_Call,8,4,False
gradient_input_output_exclusions.py,_is_list_arg,2,2,False
gradient_input_output_exclusions.py,_count_args,6,3,False
pywrap_tfe_test.py,testFastpathExecute_MatMulCorrectResponse,21,1,False
pywrap_tfe_test.py,testFastpathExecute_ResourceVariableMatMulCorrectResponse,14,1,False
pywrap_tfe_test.py,testFastpathExecute_TapeWrite,13,1,False
pywrap_tfe_test.py,testFastpathExecute_ResourceVariableTapeWrite,14,1,False
pywrap_tfe_test.py,testFastpathExecute_AddNCorrectResponse,11,1,False
pywrap_tfe_test.py,testFastpathExecute_AddNTapeWrite,16,1,False
pywrap_tfe_test.py,testFastpathExecute_IdentityNCorrectResponse,11,1,False
pywrap_tfe_test.py,testFastpathExecute_IdentityNTapeWrite,16,1,False
pywrap_tfe_test.py,testFastpathExecute_InvalidInputs,22,2,False
pywrap_tfe_test.py,testFastPathExecute_InvalidAttributes,9,1,False
pywrap_tfe_test.py,testFastPathExecute_VeryLargeOutputs,9,1,False
pywrap_tfe_test.py,testSlowPathExecute_VeryLargeOutputs,15,1,False
pywrap_tfe_test.py,testInvalidNumOutputs,10,1,False
pywrap_tfe_test.py,testIsFunction,9,1,False
pywrap_tfe_test.py,testEagerExecute_InvalidType,8,1,False
pywrap_tfe_test.py,testGraphResourceVariableRaisesFallback,10,1,False
pywrap_tfe_test.py,testOpDefDefaultType,39,1,True
pywrap_tfe_test.py,testConvertFromArrayInterface,15,1,False
pywrap_tfe_test.py,testFallbackErrorNotVisibleWhenFallbackMethodRaises,12,2,False
pywrap_tfe_test.py,testIntAttrThatDoesNotFitIn32Bits,12,1,False
pywrap_tfe_test.py,f,2,1,False
pywrap_tfe_test.py,func,2,1,False
pywrap_tfe_test.py,func_captured,2,1,False
pywrap_tfe_test.py,__init__,2,1,False
pywrap_tfe_test.py,__array__,2,1,False
device_util.py,canonicalize,50,6,True
device_util.py,canonicalize_without_job_and_task,27,1,False
device_util.py,resolve,3,1,False
device_util.py,current,10,2,False
device_util.py,get_host_for_device,6,1,False
device_util.py,local_devices_from_num_gpus,4,3,False
device_util.py,__init__,3,1,False
device_util.py,__init__,5,1,False
device_util.py,_set_device,2,1,False
device_util.py,_set_device_from_string,2,1,False
mirrored_variable_test.py,_replica_id,5,2,False
mirrored_variable_test.py,_mimic_two_cpus,7,1,False
mirrored_variable_test.py,setUpClass,2,1,False
mirrored_variable_test.py,assertAllDifferent,6,4,False
mirrored_variable_test.py,_test_mv_properties,9,2,False
mirrored_variable_test.py,testVariableInFuncGraph,13,1,False
mirrored_variable_test.py,testVariableWithTensorInitialValueInFunction,19,2,False
mirrored_variable_test.py,testVariableWithTensorInitialValueInFunctionXLA,23,2,False
mirrored_variable_test.py,testSingleVariable,13,1,False
mirrored_variable_test.py,testUnnamedVariable,10,1,False
mirrored_variable_test.py,testMultipleVariables,13,2,False
mirrored_variable_test.py,testMultipleVariablesWithSameCanonicalName,20,2,False
mirrored_variable_test.py,testVariableWithSameCanonicalNameAcrossThreads,13,1,False
mirrored_variable_test.py,testWithVariableAndVariableScope,38,1,True
mirrored_variable_test.py,testWithGetVariableAndVariableScope,38,1,True
mirrored_variable_test.py,testOnlyFirstReplicaUpdatesVariables,90,1,True
mirrored_variable_test.py,testNoneSynchronizationWithGetVariable,8,1,False
mirrored_variable_test.py,testNoneSynchronizationWithVariable,9,1,False
mirrored_variable_test.py,testInvalidSynchronizationWithVariable,6,1,False
mirrored_variable_test.py,testInvalidAggregationWithGetVariable,9,1,False
mirrored_variable_test.py,testInvalidAggregationWithVariable,10,1,False
mirrored_variable_test.py,testNonMatchingVariableCreation,11,1,False
mirrored_variable_test.py,testSyncOnReadVariable,82,4,True
mirrored_variable_test.py,testDynamicRnnVariables,18,2,False
mirrored_variable_test.py,testSyncOnReadVariableUpdate,39,1,True
mirrored_variable_test.py,testVarDistributeStrategy,7,1,False
mirrored_variable_test.py,testInitializer,22,3,False
mirrored_variable_test.py,testCustomGradient,30,1,False
mirrored_variable_test.py,model_fn,4,1,False
mirrored_variable_test.py,model_fn,6,2,False
mirrored_variable_test.py,make_v1,3,1,False
mirrored_variable_test.py,model_fn,6,2,False
mirrored_variable_test.py,make_v1,3,1,False
mirrored_variable_test.py,model_fn,7,1,False
mirrored_variable_test.py,model_fn,4,1,False
mirrored_variable_test.py,model_fn,6,2,False
mirrored_variable_test.py,model_fn,8,1,False
mirrored_variable_test.py,model_fn,5,1,False
mirrored_variable_test.py,model_fn,18,1,False
mirrored_variable_test.py,model_fn,16,1,False
mirrored_variable_test.py,create_fn,13,1,False
mirrored_variable_test.py,model_fn,4,1,False
mirrored_variable_test.py,model_fn,25,1,False
mirrored_variable_test.py,model_fn,7,1,False
mirrored_variable_test.py,model_fn,7,1,False
mirrored_variable_test.py,update,2,1,False
mirrored_variable_test.py,replica_id_plus_one,2,1,False
mirrored_variable_test.py,update_member_fn,4,1,False
mirrored_variable_test.py,update_state_ops_fn,4,1,False
mirrored_variable_test.py,__init__,2,1,False
mirrored_variable_test.py,__init__,2,1,False
mirrored_variable_test.py,__call__,7,1,False
mirrored_variable_test.py,train_step,8,1,False
mirrored_variable_test.py,_call,2,1,False
mirrored_variable_test.py,replica_step,4,1,False
checkpointing_test.py,testInitializeFromCheckpoint,25,1,False
parameter_server_strategy_test.py,_get_replica_id_integer,5,2,False
parameter_server_strategy_test.py,create_test_objects,27,6,False
parameter_server_strategy_test.py,setUp,9,1,False
parameter_server_strategy_test.py,_get_test_objects,7,1,False
parameter_server_strategy_test.py,_test_device_assignment_distributed,98,3,True
parameter_server_strategy_test.py,_test_device_assignment_distributed_enable_partitioner,47,4,True
parameter_server_strategy_test.py,_test_device_assignment_local,101,3,True
parameter_server_strategy_test.py,_test_simple_increment,63,6,True
parameter_server_strategy_test.py,_test_minimize_loss_graph,85,9,True
parameter_server_strategy_test.py,_test_input_fn_iterator,44,9,True
parameter_server_strategy_test.py,setUpClass,4,1,False
parameter_server_strategy_test.py,test_num_replicas_in_sync,5,1,False
parameter_server_strategy_test.py,testDeviceAssignmentLocalCPU,4,1,False
parameter_server_strategy_test.py,testDeviceAssignmentLocalOneGPU,4,1,False
parameter_server_strategy_test.py,testDeviceAssignmentLocalTwoGPUs,4,1,False
parameter_server_strategy_test.py,testDeviceAssignmentDistributed,2,1,False
parameter_server_strategy_test.py,testDeviceAssignmentDistributedEnablePartitioner,3,1,False
parameter_server_strategy_test.py,testSimpleBetweenGraph,3,1,False
parameter_server_strategy_test.py,testLocalSimpleIncrement,2,1,False
parameter_server_strategy_test.py,testMinimizeLossGraphDistributed,3,1,False
parameter_server_strategy_test.py,testMinimizeLossGraphLocal,2,1,False
parameter_server_strategy_test.py,testMakeInputFnIteratorDistributed,26,4,False
parameter_server_strategy_test.py,testMakeInputFnIteratorLocal,27,4,False
parameter_server_strategy_test.py,testGlobalStepUpdate,3,1,False
parameter_server_strategy_test.py,testUpdateConfigProtoMultiWorker,17,1,False
parameter_server_strategy_test.py,testUpdateConfigProtoLocal,8,1,False
parameter_server_strategy_test.py,testInMultiWorkerMode,7,1,False
parameter_server_strategy_test.py,testEagerCustomTrainingUnimplementedError,28,1,False
parameter_server_strategy_test.py,test_prefetch_to_device_dataset,24,4,False
parameter_server_strategy_test.py,test_prefetch_to_host_dataset,21,3,False
parameter_server_strategy_test.py,setUpClass,4,1,False
parameter_server_strategy_test.py,testSimpleBetweenGraph,3,1,False
parameter_server_strategy_test.py,testMinimizeLossGraph,3,1,False
parameter_server_strategy_test.py,testGlobalStepIsWrappedOnTwoGPUs,12,1,False
parameter_server_strategy_test.py,testGlobalStepIsNotWrappedOnOneGPU,15,1,False
parameter_server_strategy_test.py,testValueContainer,13,1,False
parameter_server_strategy_test.py,testNumpyDataset,3,1,False
parameter_server_strategy_test.py,testInMultiWorkerMode,3,1,False
parameter_server_strategy_test.py,train_step,2,1,False
parameter_server_strategy_test.py,model_fn,74,4,True
parameter_server_strategy_test.py,model_fn,17,2,False
parameter_server_strategy_test.py,model_fn,79,3,True
parameter_server_strategy_test.py,model_fn,20,1,False
parameter_server_strategy_test.py,loss_fn,4,1,False
parameter_server_strategy_test.py,grad_fn,8,1,False
parameter_server_strategy_test.py,update,2,1,False
parameter_server_strategy_test.py,step,18,2,False
parameter_server_strategy_test.py,fn,4,1,False
parameter_server_strategy_test.py,fn,4,1,False
parameter_server_strategy_test.py,f,7,1,False
timeline_test.py,_validateTrace,8,2,False
timeline_test.py,testSimpleTimeline,14,1,False
timeline_test.py,testTimelineCpu,27,2,False
timeline_test.py,testTimelineGpu,31,3,True
timeline_test.py,testTimelineWithRPCs,16,1,False
timeline_test.py,testAnalysisAndAllocations,29,3,False
timeline_test.py,testManyCPUs,33,2,True
input_ops.py,auto_shard_dataset,32,5,True
input_ops.py,_clone_dataset,6,1,False
input_ops.py,_get_op_def,2,2,False
input_ops.py,_clone_helper,34,6,True
collective_all_reduce_strategy.py,_is_gpu_device,2,1,False
collective_all_reduce_strategy.py,__init__,34,2,True
collective_all_reduce_strategy.py,_from_local_devices,7,1,False
collective_all_reduce_strategy.py,cluster_resolver,9,1,False
collective_all_reduce_strategy.py,__instancecheck__,5,1,False
collective_all_reduce_strategy.py,__init__,22,1,False
collective_all_reduce_strategy.py,_from_local_devices,12,1,False
collective_all_reduce_strategy.py,__init__,30,2,False
collective_all_reduce_strategy.py,__init__,36,7,True
collective_all_reduce_strategy.py,_use_merge_call,6,3,False
collective_all_reduce_strategy.py,_initialize_strategy,7,3,False
collective_all_reduce_strategy.py,_initialize_local_devices,26,5,False
collective_all_reduce_strategy.py,_initialize_local,76,6,True
collective_all_reduce_strategy.py,_initialize_multi_worker,158,19,True
collective_all_reduce_strategy.py,__del__,2,1,False
collective_all_reduce_strategy.py,_input_workers_with_options,12,4,False
collective_all_reduce_strategy.py,_input_workers,2,1,False
collective_all_reduce_strategy.py,_get_variable_creator_initial_value,58,4,True
collective_all_reduce_strategy.py,_make_input_context,7,1,False
collective_all_reduce_strategy.py,_experimental_distribute_dataset,21,3,False
collective_all_reduce_strategy.py,_distribute_datasets_from_function,20,3,False
collective_all_reduce_strategy.py,_experimental_distribute_values_from_function,10,2,False
collective_all_reduce_strategy.py,_make_dataset_iterator,10,1,False
collective_all_reduce_strategy.py,_make_input_fn_iterator,13,1,False
collective_all_reduce_strategy.py,_configure,32,4,True
collective_all_reduce_strategy.py,_update_config_proto,43,6,True
collective_all_reduce_strategy.py,_get_cross_device_ops,15,3,False
collective_all_reduce_strategy.py,_gather_to_implementation,4,1,False
collective_all_reduce_strategy.py,_reduce_to,33,8,True
collective_all_reduce_strategy.py,_replica_ctx_all_reduce,25,4,False
collective_all_reduce_strategy.py,_check_health,52,9,True
collective_all_reduce_strategy.py,_start_check_health_thread,40,4,True
collective_all_reduce_strategy.py,_stop_check_health_thread,7,2,False
collective_all_reduce_strategy.py,_warn_nccl_no_gpu,8,3,False
collective_all_reduce_strategy.py,_in_multi_worker_mode,3,1,False
collective_all_reduce_strategy.py,experimental_between_graph,2,1,False
collective_all_reduce_strategy.py,experimental_should_init,2,1,False
collective_all_reduce_strategy.py,should_checkpoint,2,1,False
collective_all_reduce_strategy.py,should_save_summary,2,1,False
collective_all_reduce_strategy.py,_num_replicas_in_sync,2,1,False
collective_all_reduce_strategy.py,_global_batch_size,9,1,False
collective_all_reduce_strategy.py,_get_replica_id_in_sync_group,2,1,False
collective_all_reduce_strategy.py,_get_local_replica_id,4,1,False
collective_all_reduce_strategy.py,__deepcopy__,14,3,False
collective_all_reduce_strategy.py,initial_value_fn,40,6,True
multi_worker_continuous_run_test.py,_save_test_case,6,1,False
multi_worker_continuous_run_test.py,setUp,3,1,False
multi_worker_continuous_run_test.py,_maybe_setup_gpus,9,4,False
multi_worker_continuous_run_test.py,testAllReduceContinuousRun,32,1,True
multi_worker_continuous_run_test.py,testVariableInitializationWithChangingShape,31,1,True
multi_worker_continuous_run_test.py,reconstruct,3,1,False
multi_worker_continuous_run_test.py,worker_step_fn,17,1,False
multi_worker_continuous_run_test.py,worker_fn,6,2,False
multi_worker_continuous_run_test.py,worker_step_fn,17,1,False
multi_worker_continuous_run_test.py,worker_fn,6,2,False
multi_worker_continuous_run_test.py,run_reduce,4,1,False
multi_worker_continuous_run_test.py,variable_fn,7,2,False
session_list_devices_test.py,testListDevices,7,3,False
session_list_devices_test.py,testInvalidDeviceNumber,10,1,False
session_list_devices_test.py,testListDevicesGrpcSession,9,3,False
session_list_devices_test.py,testListDevicesClusterSpecPropagation,19,3,False
remote_test.py,_strip_prefix,2,2,False
remote_test.py,setUp,5,1,False
remote_test.py,tearDown,7,1,False
remote_test.py,testMultiDeviceFunctionBasic,13,1,False
remote_test.py,testMultiDeviceFunctionVariable,13,1,False
remote_test.py,testMultiDeviceFunctionRemoteOutput,17,1,False
remote_test.py,testStreaming,14,3,False
remote_test.py,testTwoExecutors,27,1,False
remote_test.py,testShapeError_OpByOp,8,1,False
remote_test.py,testShapeError_Function,14,1,False
remote_test.py,testClientVarible,11,1,False
remote_test.py,testRemoteCall,19,1,False
remote_test.py,testOperationTimeout,17,1,False
remote_test.py,setUp,5,1,False
remote_test.py,tearDown,5,1,False
remote_test.py,test_out_of_range_with_while_loop,22,3,False
remote_test.py,test_out_of_range_with_for_loop,25,4,False
remote_test.py,test_out_of_range_with_async_scope,23,3,False
remote_test.py,setUp,6,1,False
remote_test.py,tearDown,7,1,False
remote_test.py,testReturnRemoteArgument,11,1,False
remote_test.py,testMultiDeviceFunctionAmbiguousDevice,14,1,False
remote_test.py,testCancelRemoteFunctionBeforeExecution,23,2,False
remote_test.py,testCancelRemoteFunctionDuringExecution,29,2,False
remote_test.py,testMultiDeviceFunctionOnLocalDevice,12,1,False
remote_test.py,testMultiDeviceFunctionExecutionOrderingWithPackedInput,23,2,False
remote_test.py,testMultiDeviceFunctionWithPackedVariable,29,1,False
remote_test.py,testMultiDeviceFunctionOnRemoteDeviceWithWait,34,1,True
remote_test.py,testMultiDeviceFunctionOnRemoteDevice,17,2,False
remote_test.py,testMultiDeviceFunctionRemoteOutput,18,1,False
remote_test.py,testMultiDeviceWhileLoopOnRemoteDevice,20,2,False
remote_test.py,testSimpleParameterServer,17,1,False
remote_test.py,setUp,11,3,False
remote_test.py,tearDown,7,1,False
remote_test.py,testMultipleDeviceFoundCheck,25,1,False
remote_test.py,testSimpleParameterServer,18,1,False
remote_test.py,testResetClusterWithDifferentJobNames,16,1,False
remote_test.py,DISABLED_testSimpleParameterServerWithDeviceFilters,45,2,True
remote_test.py,testConnectWithClusterResolver,17,1,False
remote_test.py,testConnectToClusterTwiceOk,3,1,False
remote_test.py,testConnectToClusterOnMismatchedDevice,8,1,False
remote_test.py,testConnectToClusterWithLocalMaster,3,1,False
remote_test.py,testConnectToClusterInGraphModeWillFail,5,1,False
remote_test.py,testConnectToClusterWithoutLocalGpu,11,1,False
remote_test.py,testGetTaskStatesAllOK,10,2,False
remote_test.py,basic,7,1,False
remote_test.py,with_variable,2,1,False
remote_test.py,remote_output,4,1,False
remote_test.py,matmul_func,2,1,False
remote_test.py,func,4,1,False
remote_test.py,_remote_fn,2,1,False
remote_test.py,func,6,1,False
remote_test.py,f,2,1,False
remote_test.py,train_step,3,1,False
remote_test.py,train_step,3,1,False
remote_test.py,train_step,3,1,False
remote_test.py,local_func,2,1,False
remote_test.py,ambiguous_device,5,1,False
remote_test.py,f,2,1,False
remote_test.py,f,2,1,False
remote_test.py,cancel_thread,3,1,False
remote_test.py,remote_function,5,1,False
remote_test.py,func,6,1,False
remote_test.py,add_variables,9,1,False
remote_test.py,remote_function,7,2,False
remote_test.py,remote_function2,4,1,False
remote_test.py,remote_function,5,1,False
remote_test.py,remote_output,4,1,False
remote_test.py,remote_function,8,1,False
remote_test.py,worker_fn,4,1,False
remote_test.py,func,8,1,False
remote_test.py,worker_fn,4,1,False
remote_test.py,worker_fn,4,1,False
remote_test.py,worker_fn,4,1,False
remote_test.py,body,4,1,False
checkpoint_view.py,__init__,23,2,False
checkpoint_view.py,children,13,2,False
checkpoint_view.py,descendants,4,1,False
checkpoint_view.py,_descendants_with_paths,22,6,False
checkpoint_view.py,match,85,9,True
checkpoint_view.py,diff,86,5,True
context.py,run_eager_op_as_function_enabled,2,1,False
context.py,enable_jit_compile_rewrite,10,2,False
context.py,disable_jit_compile_rewrite,5,2,False
context.py,jit_compile_rewrite_enabled,4,2,False
context.py,enable_xla_sharding_for_resource_variables,11,2,False
context.py,disable_xla_sharding_for_resource_variables,5,2,False
context.py,xla_sharding_for_resource_variables_enabled,4,2,False
context.py,enable_optionals_in_gradients,5,2,False
context.py,disable_optionals_in_gradients,5,2,False
context.py,optionals_in_gradients_enabled,4,2,False
context.py,temporarily_disable_xla_sharding_for_resource_variables,16,2,False
context.py,temporarily_disable_optionals_in_gradients,16,2,False
context.py,_set_context_locked,5,1,False
context.py,_set_context,3,1,False
context.py,_create_context,5,2,False
context.py,_reset_context,18,2,False
context.py,_reset_jit_compiler_flags,6,1,False
context.py,context,5,2,False
context.py,context_safe,3,1,False
context.py,ensure_initialized,3,1,False
context.py,initialize_logical_devices,3,1,False
context.py,set_global_seed,3,1,False
context.py,global_seed,3,1,False
context.py,internal_operation_seed,3,1,False
context.py,executing_eagerly,58,2,True
context.py,executing_eagerly_v1,60,1,True
context.py,in_eager_mode,3,1,False
context.py,anonymous_name,14,1,False
context.py,graph_mode,3,1,False
context.py,eager_mode,3,1,False
context.py,scope_name,3,1,False
context.py,device,22,1,False
context.py,get_config,7,1,False
context.py,get_device_name,7,1,False
context.py,set_soft_device_placement,7,1,False
context.py,get_executor,7,1,False
context.py,get_log_device_placement,7,1,False
context.py,set_log_device_placement,32,1,True
context.py,device_policy,9,1,False
context.py,set_execution_mode,3,1,False
context.py,execution_mode,15,2,False
context.py,executor_scope,17,1,False
context.py,function_executor_type,19,1,False
context.py,is_async,3,1,False
context.py,num_gpus,7,1,False
context.py,enable_run_metadata,7,1,False
context.py,disable_run_metadata,3,1,False
context.py,enable_graph_collection,7,1,False
context.py,disable_graph_collection,3,1,False
context.py,export_run_metadata,10,1,False
context.py,collect_graphs,39,3,True
context.py,get_server_def,2,1,False
context.py,set_server_def,2,1,False
context.py,set_server_def_retries,14,1,False
context.py,update_server_def,2,1,False
context.py,check_alive,2,1,False
context.py,async_scope,44,2,True
context.py,async_wait,14,3,False
context.py,async_clear_error,21,1,False
context.py,add_c_function,3,1,False
context.py,get_c_function,3,1,False
context.py,remove_function,3,1,False
context.py,get_function_def,2,1,False
context.py,is_custom_device,15,1,False
context.py,register_custom_device,25,1,False
context.py,_tmp_in_graph_mode,6,2,False
context.py,__init__,4,1,False
context.py,put,8,3,False
context.py,get,2,1,False
context.py,flush,2,1,False
context.py,__init__,15,1,False
context.py,executor_type,2,1,False
context.py,executor_type,2,1,False
context.py,config_proto_serialized,2,1,False
context.py,config_proto_serialized,17,4,False
context.py,as_attrs,8,3,False
context.py,__init__,4,1,False
context.py,ones_rank_cache,4,2,False
context.py,zeros_cache,4,2,False
context.py,__init__,14,2,False
context.py,push,20,1,False
context.py,pop,4,1,False
context.py,__new__,9,1,False
context.py,__init__,3,1,False
context.py,increment_and_get,4,1,False
context.py,__init__,2,1,False
context.py,__del__,5,3,False
context.py,__init__,107,4,True
context.py,_set_global_seed,15,3,False
context.py,_internal_operation_seed,11,1,False
context.py,_initialize_logical_devices,35,8,True
context.py,ensure_initialized,55,12,True
context.py,ensure_uninitialized,14,3,False
context.py,mark_as_global_context,6,2,False
context.py,_clear_caches,4,1,False
context.py,get_server_def,2,1,False
context.py,set_server_def,37,3,True
context.py,update_server_def,28,3,False
context.py,check_alive,18,2,False
context.py,sync_executors,16,2,False
context.py,clear_executor_errors,15,2,False
context.py,configure_coordination_service,37,5,True
context.py,coordination_service,2,1,False
context.py,set_config_key_value,3,1,False
context.py,get_config_key_value,8,1,False
context.py,delete_config_key_value,3,1,False
context.py,report_error_to_cluster,13,2,False
context.py,get_task_states,16,2,False
context.py,wait_at_barrier,13,1,False
context.py,clear_kernel_cache,4,2,False
context.py,enable_collective_ops,29,4,False
context.py,configure_collective_ops,45,7,True
context.py,abort_collective_ops,14,1,False
